LATITUDE,LONGITUDE,ELEVATION,TMAX
36.0749,-87.3959,237.7,47.1
37.1319,-90.7755,201.2,42.5
45.5733,-92.4852,371.9,19.4
36.1075,-85.5033,332.2,47.7
38.0302,-87.2736,121.9,41
42.4732,-91.4516,301.8,23.8
40.4397,-82.3039,295.7,33.9
40.1032,-84.6504,313.9,32.5
34.6403,-83.5219,457.2,51.4
33.2725,-86.83361,146.3,54.5
31.2502,-89.8361,45.7,61.3
35.6236,-83.8083,823,47.1
36.0027,-88.4252,134.1,47.6
46.4859,-90.4373,355.1,18
35.5894,-89.2586,100.6,49.1
42.678,-90.1063,283.5,25.1
37.86403,-94.01563,278.9,41.8
37.6792,-89.0028,137.2,39.7
34.77,-84.5833,609.6,52.6
31.4106,-90.8467,136.2,58.8
44.6981,-91.1342,295.7,22.6
47.2472,-91.8624,452.9,12.7
48.1969,-93.7994,371.9,10.4
39.7232,-91.3748,217,33.3
36.0661,-88.1686,156.1,46.7
46.5588,-88.5419,491,17.2
44.5316,-86.1311,235.6,24.7
34.57556,-86.93389,167.6,53.3
41.4255,-91.0094,167.6,30.2
36.975,-91.0181,304.8,43
39.156,-90.7832,144.8,36
34.96285,-87.37195,231.6,50.6
31.0217,-92.9107,94.5,61.2
34.6578,-93.0703,274.3,51
44.8019,-86.0508,289.9,24.9
34.35178,-82.93013,245.4,52.2
39.07908,-82.70644,257.6,34.8
39.7633,-84.1911,219.5,34.2
39.16103,-89.49201,192,36
34.4978,-85.6292,365.8,50
34.33917,-82.83546,210.3,53.9
45.3048,-93.5843,268.2,19
42.2972,-89.6038,228.6,25.9
31.2353,-88.9187,59.1,61.1
31.7901,-86.6087,104.2,63.7
30.198,-91.1255,7.6,63.2
39.4684,-86.04121,219.5,35.1
40.8555,-85.498,221,32.2
41.2783,-84.3847,213.4,29.7
35.8575,-84.5278,222.5,47.1
42.2792,-91.525,275.2,24.3
36.8977,-86.1247,187.5,46.1
36.0148,-85.1313,551.7,46
38.3769,-84.303,213.4,40.2
39.857,-93.1497,248.1,33
40.084,-88.2404,219.8,31.2
41.8978,-90.1545,180.4,27
29.7852,-90.1158,0.9,62
38.868,-94.0352,259.1,37.2
44.6197,-91.9795,214.9,22.6
40.3504,-92.9491,315.5,30.1
44.908,-84.7203,445.3,20
31.4715,-88.2504,86.9,58
35.9986,-89.409,91.4,46.2
35.4267,-82.557,630.9,47
31.6755,-89.1236,68.6,57.8
40.2986,-86.5066,251.2,32.4
35.4467,-83.4623,605,47.6
42.2611,-90.4231,183.8,26.4
36.0519,-88.0828,128.9,49.4
36.5194,-82.5275,391.4,48.7
35.8318,-87.4219,225.6,48.1
46.70539,-92.52391,385.6,14
40.9843,-86.8871,207.3,30.5
41.8814,-92.2764,246.9,29.1
35.8201,-91.7812,138.7,47.3
35.2342,-93.1675,112.8,49.1
48.65,-93.4333,342,10.2
39.8288,-88.9505,194.8,32.4
42.9375,-88.0297,218.8,27.6
42.3667,-85.2667,283.5,31.3
42.7858,-91.0958,188.4,25.4
41.9352,-84.6411,329.2,30.5
37.0245,-85.6987,310.9,42.5
37.0055,-85.0616,271.3,43.8
43.6542,-92.9739,365.5,21
30.8696,-84.2174,61.3,62
44.3514,-87.812,247.2,22
37.1806,-91.1181,426.7,43
30.3167,-89.9333,3.4,60.6
41.8127,-88.0727,207.3,29.6
40.6683,-84.93,255.7,32.4
29.63333,-83.10528,11.6,66.6
29.73333,-85.03333,5.8,62.6
46.4,-91.5,368.8,18.7
38.0408,-84.6058,298.7,41.3
38.1811,-85.7391,148.7,42.3
44.8496,-93.5644,288.3,19.4
32.33667,-90.22139,104.2,56.6
40.152,-89.3387,177.7,31.7
34.0905,-82.5883,161.5,54.3
34.14,-87.3622,245.1,51.3
38.68416,-82.18384,173.7,40.3
45.6413,-85.0141,219.8,22
44.648,-86.21,289,25.1
42.0496,-91.5881,247.8,26.9
39.0444,-84.6724,269.1,37.7
39.9064,-84.2185,305.7,35.5
38.0441,-87.5205,121.9,39.8
42.39778,-90.70361,321.9,22.7
39.72517,-86.28168,241.1,34.7
43.1,-90,384,22.7
31.5338,-84.1488,54.9,61.5
43.0802,-88.8966,249,24.2
37.77972,-89.24972,123.7,40.4
39.10333,-84.41889,149.4,39
43.7072,-85.4822,283.5,24.7
46.8325,-87.7504,233.2,20.9
42.1,-83.1,182,30.7
34.0219,-85.9878,172.2,53.9
40.2057,-92.5748,295.7,32.8
34.3006,-83.86,356.6,51.5
47.8663,-93.0266,391.7,12.3
36.4975,-87.33556,151.2,46.1
36.58028,-85.12556,268.2,45.8
32.8347,-88.1341,38.1,55
33.9153,-91.7711,79.2,53.5
40.1433,-91.5158,149.4,32.2
39.9617,-86.0585,229.2,35.8
47.38639,-92.83889,412.1,12.1
32.5161,-84.9422,119.5,59.7
34.4977,-82.7097,231.6,54.2
31.2546,-89.3391,117.3,59.4
28.47361,-82.45444,23.5,70.3
29.6919,-82.2755,37.5,68.8
35.1072,-82.6255,975.4,45.6
34.5283,-82.66072,243.8,53.9
45.0907,-91.4864,301.8,20.3
36.2747,-91.5056,121.9,44.5
36.5471,-87.3353,122.5,47.2
45.083,-91.331,323.4,22
35.3125,-81.9891,258.8,51.7
46.54861,-90.91889,251.8,18.2
41.6639,-85.0183,310.9,28.1
38.8701,-87.0917,146.3,39.1
44.6819,-83.2808,178.3,23.7
31.1097,-83.4269,46.9,63.7
34.9225,-84.6594,525.5,49.4
31.6782,-92.1288,43.6,57.9
31.3205,-92.4611,26.5,59.7
37.5742,-90.3075,219.2,40.1
46.245,-91.8047,317,17.2
35.6847,-82.0084,429.8,48.2
43.6252,-84.0188,184.4,28.6
45.0605,-83.428,179.8,23.1
44.64113,-90.13332,377,20.7
36.3689,-83.8986,505.1,45.6
47.64317,-92.22648,434.3,12.5
39.2425,-87.3905,167,35.6
34.7273,-92.2389,78.6,50.2
30.1852,-82.5941,59.4,63.9
41.9552,-83.6488,201.2,30.8
42.3075,-85.25111,282.9,27.7
44.2655,-85.3966,394.7,23.1
44.5848,-85.3653,320.6,21.5
35.6197,-83.2069,1036.3,46
41.78611,-87.75222,186.5,28.9
44.4199,-84.0232,276.8,23.5
30.5372,-91.1469,19.5,61.8
35.7047,-86.4869,228.6,49.3
34.98592,-83.0712,774.2,47.2
42.7754,-91.4537,240.2,24.7
42.40917,-83.01,190.8,31.4
35.2622,-88.9891,138.7,49.3
43.308,-87.9552,225.9,30.1
37.66688,-93.10691,326.4,40.2
31.8453,-83.9409,74.7,59.2
41.01361,-83.66861,243.8,34
35.89536,-82.8313,410,48.3
34.165,-84.73,297.2,51.9
33.4963,-90.0866,40.5,54.1
38.7699,-84.0127,154.8,41.4
30.205,-91.9875,11.6,62.9
40.4664,-87.6851,216.4,31.3
29.333,-89.4075,0.9,60.1
36.2668,-93.1566,418.8,45.9
31.2142,-84.2364,18.9,63.9
33.4825,-90.98528,39,52.8
37.2252,-89.5705,102.4,42.2
31.3953,-92.2907,36,60.3
36.1955,-93.1061,345,45.9
29.9591,-91.7108,6.1,61.4
35.80336,-82.66573,585.2,46
42.0773,-91.3027,276.1,26.8
36.9647,-86.4238,160.9,45.2
36.4583,-86.324,170.7,46.7
39.166,-85.9227,185.6,38.8
37.0486,-88.0727,159.4,47.4
47.9721,-91.4492,440.1,10.5
29.79556,-82.91778,9.1,68.8
42.6158,-82.5436,176.8,31.2
41.1452,-85.4898,254.2,30.6
43.52433,-91.76141,338.9,21.6
37.866,-81.9845,204.8,44.9
45.00471,-84.14043,267.9,22
41.9622,-84.9925,299.9,27.6
46.49909,-87.84506,473.7,18
48.1603,-90.8842,443.5,11.2
34.9089,-83.4575,863.2,46
47.7121,-91.9533,451.4,11.5
41.9519,-93.5655,265.2,27.1
42.88262,-91.83025,349,21.9
47.9056,-91.8283,449.6,14.8
42.0208,-93.7741,335,28.6
39.5536,-84.319,207,37.3
40.2538,-85.1484,294.1,34.6
36.29083,-92.59,219.2,47.2
